,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
72886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16403.0,,,,,,,,
73479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16693.0,,,,,,,,
70277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15360.0,,,,,,,,
73418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16666.0,,,,,,,,
413490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93925.0,,,,,,,,
442265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97453.0,,,,,,,,
145165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32113.0,,,,,,,,
426957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95439.0,,,,,,,,
164803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33839.0,,,,,,,,
414946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94065.0,,,,,,,,
119333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27299.0,,,,,,,,
413865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93960.0,,,,,,,,
413781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93953.0,,,,,,,,
414664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94041.0,,,,,,,,
119650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27376.0,,,,,,,,
24988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033.0,,,,,,,,
72300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16120.0,,,,,,,,
75407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17104.0,,,,,,,,
229276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47108.0,,,,,,,,
321906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72722.0,,,,,,,,
13215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.0,,,,,,,,
17853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863.0,,,,,,,,
319589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71064.0,,,,,,,,
68673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15204.0,,,,,,,,
146104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32179.0,,,,,,,,
231145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47357.0,,,,,,,,
319231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70812.0,,,,,,,,
417385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94533.0,,,,,,,,
426139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95376.0,,,,,,,,
26183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463.0,,,,,,,,
289413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61015.0,,,,,,,,
417431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94534.0,,,,,,,,
413253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93905.0,,,,,,,,
106503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21778.0,,,,,,,,
413300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93906.0,,,,,,,,
416700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94509.0,,,,,,,,
426287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95388.0,,,,,,,,
416490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94503.0,,,,,,,,
74720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17048.0,,,,,,,,
145609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32134.0,,,,,,,,
63917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14506.0,,,,,,,,
246935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49092.0,,,,,,,,
248346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49238.0,,,,,,,,
424604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95203.0,,,,,,,,
409781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93440.0,,,,,,,,
159402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33437.0,,,,,,,,
344089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77441.0,,,,,,,,
109068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22209.0,,,,,,,,
157745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33319.0,,,,,,,,
242772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48760.0,,,,,,,,
64422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14541.0,,,,,,,,
305211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66040.0,,,,,,,,
124133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28339.0,,,,,,,,
299057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63456.0,,,,,,,,
214428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45101.0,,,,,,,,
424740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95206.0,,,,,,,,
422040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95004.0,,,,,,,,
303558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64739.0,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0,,,,,,,,
303739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64862.0,,,,,,,,
345681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77545.0,,,,,,,,
302891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64443.0,,,,,,,,
82143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18344.0,,,,,,,,
422284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95012.0,,,,,,,,
147858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32346.0,,,,,,,,
298634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62910.0,,,,,,,,
159528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33442.0,,,,,,,,
167754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34449.0,,,,,,,,
410225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93458.0,,,,,,,,
424558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95202.0,,,,,,,,
247484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49116.0,,,,,,,,
160236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33483.0,,,,,,,,
421350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94938.0,,,,,,,,
112163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22971.0,,,,,,,,
274655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56647.0,,,,,,,
141710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31019.0,,,,,,,
299378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63740.0,,,,,,,
196246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43128.0,,,,,,,
151280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32767.0,,,,,,,
173367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35188.0,,,,,,,
323613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73054.0,,,,,,,
274928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57018.0,,,,,,,
289084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60942.0,,,,,,,
449408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98257.0,,,,,,,
299353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63736.0,,,,,,,
267824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55385.0,,,,,,,
444636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97913.0,,,,,,,
434065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96730.0,,,,,,,
423194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95070.0,,,,,,,
117581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25420.0,,,,,,,
38987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8212.0,,,,,,,
177557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36201.0,,,,,,,
262254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54761.0,,,,,,,
369264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84746.0,,,,,,,
299444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63764.0,,,,,,,
194212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43009.0,,,,,,,
32509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6754.0,,,,,,,
10964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.0,,,,,,,
153870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33030.0,,,,,,,
261632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54454.0,,,,,,,
74349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17028.0,,,,,,,
196356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43137.0,,,,,,,
243422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48835.0,,,,,,,
244432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48877.0,,,,,,,
274701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56662.0,,,,,,,
74451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17034.0,,,,,,,
265970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55312.0,,,,,,,
196739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43155.0,,,,,,,
321475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72529.0,,,,,,,
370809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85043.0,,,,,,,
402378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92561.0,,,,,,,
396557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92061.0,,,,,,,
194895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43045.0,,,,,,,
195338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43066.0,,,,,,,
295253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61813.0,,,,,,,
371582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85173.0,,,,,,,
195368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43067.0,,,,,,,
99295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20860.0,,,,,,,
274342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56567.0,,,,,,,
32416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750.0,,,,,,,
39469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8247.0,,,,,,,
228971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47022.0,,,,,,,
442590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97467.0,,,,,,,
370711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85040.0,,,,,,,
75296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17093.0,,,,,,,
450735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98337.0,,,,,,,
321907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72722.0,,,,,,,
371400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85131.0,,,,,,,
52298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12094.0,,,,,,,
149535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32601.0,,,,,,,
17854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863.0,,,,,,,
322059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72738.0,,,,,,,
262026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54723.0,,,,,,,
247440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49113.0,,,,,,,
180730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37332.0,,,,,,,
133098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013.0,,,,,,,
39709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8317.0,,,,,,,
177358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36108.0,,,,,,,
274185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56520.0,,,,,,,
243607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48841.0,,,,,,,
88654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19310.0,,,,,,,
323058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73007.0,,,,,,,
158896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33415.0,,,,,,,
262150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54740.0,,,,,,,
274597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56630.0,,,,,,,
145585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32132.0,,,,,,,
145610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32134.0,,,,,,,
229690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47141.0,,,,,,,
295126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61770.0,,,,,,,
39394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8243.0,,,,,,,
141525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30753.0,,,,,,,
156705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33181.0,,,,,,,
322743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72904.0,,,,,,,
177418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36110.0,,,,,,,
370517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85031.0,,,,,,,
322594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72847.0,,,,,,,
158939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33417.0,,,,,,,
52776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12157.0,,,,,,,
39357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242.0,,,,,,,
402825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92590.0,,,,,,,
392058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91502.0,,,,,,,
52722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12151.0,,,,,,,
402794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92587.0,,,,,,,
364505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83856.0,,,,,,,
158433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33404.0,,,,,,,
178798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36549.0,,,,,,,
245956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49032.0,,,,,,,
453317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98537.0,,,,,,,
441932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97435.0,,,,,,,
36760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8045.0,,,,,,,
297208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62546.0,,,,,,,
158396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33403.0,,,,,,,
364325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83833.0,,,,,,,
199962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43533.0,,,,,,,
253232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49895.0,,,,,,,
434213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96738.0,,,,,,,
297728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62638.0,,,,,,,
164374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33805.0,,,,,,,
148430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32502.0,,,,,,,
179057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36578.0,,,,,,,
328436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74962.0,,,,,,,
103021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21201.0,,,,,,,
364888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84013.0,,,,,,,
404354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92679.0,,,,,,,
199434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43457.0,,,,,,,
25256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089.0,,,,,,,
171387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35020.0,,,,,,,
362864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83420.0,,,,,,,
55942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12827.0,,,,,,,
103108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21205.0,,,,,,,
363186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83628.0,,,,,,,
296751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62468.0,,,,,,,
164847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33843.0,,,,,,,
71558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15946.0,,,,,,,
164967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33859.0,,,,,,,
362573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83316.0,,,,,,,
201141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43718.0,,,,,,,
296461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62321.0,,,,,,,
95846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20625.0,,,,,,,
296625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62424.0,,,,,,,
178210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36351.0,,,,,,,
296820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62515.0,,,,,,,
224162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46172.0,,,,,,,
224219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46180.0,,,,,,,
171571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35042.0,,,,,,,
297114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62539.0,,,,,,,
223931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46161.0,,,,,,,
164804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33839.0,,,,,,,
363259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83639.0,,,,,,,
130596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29581.0,,,,,,,
224041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46166.0,,,,,,,
99758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20880.0,,,,,,,
164762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33837.0,,,,,,,
329893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75063.0,,,,,,,
367567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84309.0,,,,,,,
172358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35097.0,,,,,,,
38492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104.0,,,,,,,
298980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63382.0,,,,,,,
325368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73169.0,,,,,,,
197966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43240.0,,,,,,,
451018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98356.0,,,,,,,
442244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97452.0,,,,,,,
252531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49683.0,,,,,,,
73480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16693.0,,,,,,,
148349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32461.0,,,,,,,
252553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49726.0,,,,,,,
54107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12501.0,,,,,,,
151159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32763.0,,,,,,,
244773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48891.0,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0,,,,,,,
244743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48890.0,,,,,,,
227111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46403.0,,,,,,,
163831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33771.0,,,,,,,
227135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46404.0,,,,,,,
299058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63456.0,,,,,,,
275166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57043.0,,,,,,,
197217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43211.0,,,,,,,
179881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37020.0,,,,,,,
139413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30337.0,,,,,,,
118071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27020.0,,,,,,,
246936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49092.0,,,,,,,
327157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74127.0,,,,,,,
72887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16403.0,,,,,,,
275713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57311.0,,,,,,,
54732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12545.0,,,,,,,
198597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43348.0,,,,,,,
438543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97210.0,,,,,,,
54774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12547.0,,,,,,,
199041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43432.0,,,,,,,
426746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95423.0,,,,,,,
118993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27239.0,,,,,,,
199066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43435.0,,,,,,,
131295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29635.0,,,,,,,
260965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54156.0,,,,,,,
54421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12526.0,,,,,,,
10816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.0,,,,,,,
