,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
444454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11,,,,,,,
50968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2,,,,,,,
442928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.55,,,,,,,
87955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.71,,,,,,,
231171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.2,,,,,,,
182847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74,,,,,,,
49166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,,,,,,,
77804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.21,,,,,,,
115871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.84,,,,,,,
77951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88,,,,,,,
303740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.97,,,,,,,
77971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.45,,,,,,,
35562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.57,,,,,,,
303386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.81,,,,,,,
422162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85,,,,,,,
250291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.29,,,,,,,
234069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.62,,,,,,,
161639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,,,,,,,
450279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.97,,,,,,,
161669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.33,,,,,,,
304059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.1,,,,,,,
22265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.01,,,,,,,
455575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65,,,,,,,
433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.57,,,,,,,
271923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,,,,,,
20776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.77,,,,,,,
161737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81,,,,,,,
291086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.64,,,,,,,
20798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.62,,,,,,,
378629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.6,,,,,,,
191470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.89,,,,,,,
77103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.22,,,,,,,
111149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97,,,,,,,
98793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.11,,,,,,,
182384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.45,,,,,,,
262980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04,,,,,,,
303036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52,,,,,,,
401005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.62,,,,,,,
232854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.6,,,,,,,
41172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.03,,,,,,,
272694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.34,,,,,,,
232807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.53,,,,,,,
437638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,,,,,,,
50313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.71,,,,,,,
134959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.63,,,,,,,
232919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.94,,,,,,,
116120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.85,,,,,,,
22556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.58,,,,,,,
272232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.42,,,,,,,
233870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,,,,,,,
377532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,,,,,,,
182687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88,,,,,,,
241988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.99,,,,,,,
152010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62,,,,,,,
1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.54,,,,,,,
87462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.07,,,,,,,
418597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09,,,,,,,
242130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.18,,,,,,,
77296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66,,,,,,,
303114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,,,,,,
351777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56,,,,,,,
66111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.74,,,,,,,
408165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.07,,,,,,,
215562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.36,,,,,,,
359499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.03,,,,,,,
279857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.17,,,,,,,
359281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,,,,,,,
215809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.73,,,,,,,
66191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.45,,,,,,,
341636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16,,,,,,,
411090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15,,,,,,,
208495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.41,,,,,,,
123733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.59,,,,,,,
408124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92,,,,,,,
341670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.53,,,,,,,
208722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.3,,,,,,,
28544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.53,,,,,,,
333637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01,,,,,,,
285253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09,,,,,,,
28513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.19,,,,,,,
351200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.32,,,,,,,
215154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.27,,,,,,,
342405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66,,,,,,,
170776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.43,,,,,,,
277542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.68,,,,,,,
410922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,,,
208810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.23,,,,,,,
254238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91,,,,,,,
208894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.39,,,,,,,
207949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.94,,,,,,,
66753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,,,,,
340793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.62,,,,,,,
123496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66,,,,,,,
340895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01,,,,,,,
340507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,,,,,
340523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.42,,,,,,,
340747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44,,,,,,,
358799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.98,,,,,,,
359185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,,,,,,,
66419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.09,,,,,,,
154925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.38,,,,,,,
258181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.05,,,,,,,
143862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.82,,,,,,,
65058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.27,,,,,,,
221972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,,,,
410516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.78,,,,,,,
285541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.58,,,,,,,
360601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.16,,,,,,,
168739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27,,,,,,,
343874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.29,,,,,,,
70474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.97,,,,,,,
70362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.08,,,,,,,
332904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.82,,,,,,,
350138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.47,,,,,,,
209733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.71,,,,,,,
124290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.69,,,,,,,
70407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.13,,,,,,,
332867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,,,,,,
344235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79,,,,,,,
64925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.09,,,,,,,
2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.32,,,,,,,
344282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29,,,,,,,
343994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94,,,,,,,
70515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.06,,,,,,,
349770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.22,,,,,,,
202367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44,,,,,,,
259948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27,,,,,,,
27210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.76,,,,,,,
170967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15,,,,,,,
70535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.97,,,,,,,
413491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,,,,,,,
61891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.12,,,,,,,
70207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.81,,,,,,,
214883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26,,,,,,,
350780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.57,,,,,,,
167287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76,,,,,,,
215097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.47,,,,,,,
70151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,,,,,,,
154990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.53,,,,,,,
120777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,,,,,
61799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.01,,,,,,,
351041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.27,,,,,,,
2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.4,,,,,,,
27024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.96,,,,,,,
143174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.81,,,,,,,
413564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05,,,,,,,
27140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.53,,,,,,,
413527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71,,,,,,,
95491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.59,,,,,,,
144599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,,,,,
214660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.28,,,,,,,
70278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.94,,,,,,,
59413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.31,,,,,,,
127874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,,,,,
283973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.95,,,,,,,
154727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,,,,,,,
128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.44,,,,,,,
127852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.37,,,,,,,
169855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,
337702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.63,,,,,,,
218460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,,,,,,,
59348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,
218008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.86,,,,,,,
357520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,,,,,,,
59638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.26,,,,,,,
206405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16,,,,,,,
204667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.36,,,,,,,
284579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31,,,,,,,
338330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.47,,,,,,,
59618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.35,,,,,,,
355038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59,,,,,,,
59587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.62,,,,,,,
254687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.05,,,,,,,
127997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.74,,,,,,,
356740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03,,,,,,,
58937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97,,,,,,,
2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.32,,,,,,,
29567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.54,,,,,,,
59012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,,,,,,,
218882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.58,,,,,,,
170053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41,,,,,,,
412430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03,,,,,,,
170078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,
58850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.74,,,,,,,
356650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18,,,,,,,
219229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.64,,,,,,,
59154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.33,,,,,,,
91232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,
218627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.57,,,,,,,
58554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,,,,,,,
29316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89,,,,,,,
254985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.42,,,,,,,
169979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88,,,,,,,
68127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.57,,,,,,,
336441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.73,,,,,,,
59032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.08,,,,,,,
105652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,,,,,,,
2376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.64,,,,,,,
355978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71,,,,,,,
29604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,,,,,,,
339833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.08,,,,,,,
358449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.93,,,,,,,
284881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01,,,,,,,
259451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29,,,,,,,
26704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.17,,,,,,,
60357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.91,,,,,,,
358181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61,,,,,,,
358307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49,,,,,,,
358604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,,,,,,,
143914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31,,,,,,,
105308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.1,,,,,,,
129237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,,,,,,,
69617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.49,,,,,,,
259514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.55,,,,,,,
203780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.31,,,,,,,
105333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,,,,,,,
340051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.24,,,,,,,
358580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,
339538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95,,,,,,,
204386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,,,,,,,
2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.69,,,,,,,
169637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.21,,,,,,,
354537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,,,,,,,
357695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38,,,,,,,
354659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,,,,,,,
59747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.08,,,,,,,
122617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.51,,,,,,,
59793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.52,,,,,,,
144085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.7,,,,,,,
206990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.01,,,,,,,
259394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,,,,,,,
429043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.76,,,,,,,
217308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83,,,,,,,
339498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.12,,,,,,,
170447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.11,,,,,,,
60053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62,,,,,,,
204281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28,,,,,,,
91494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.23,,,,,,,
206798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.48,,,,,,,
255375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.36,,,,,,,
166674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.12,,,,,,,
354198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55,,,,,,,
150107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.62,,,,,,,
222219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.55,,,,,,,
168078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69,,,,,,,
64605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.45,,,,,,,
201376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.18,,,,,,,
95666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.65,,,,,,,
222637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.73,,,,,,,
63056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8,,,,,,,
440403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29,,,,,,,
124749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.66,,,,,,,
155330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.29,,,,,,,
409704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,,,,,,,
165119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,
434611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,,,
168322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.44,,,,,,,
452367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.12,,,,,,,
347129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,
